employee_id,department,trip_purpose,trip_start_date,trip_end_date,origin,destination,travel_mode,provider_name,service_class,flight_legs,distance_traveled,invoice_amount_usd
EMP05583,Sales,Conference,10/29/2025,11/4/2025,Dallas,New York,Road,Uber,Standard,0,103.34,51.67
EMP05584,Sales,Client Meeting,5/9/2025,5/15/2025,San Francisco,Dallas,Road,Enterprise,Standard,0,1230.97,615.49
EMP05585,Sales,Conference,12/19/2025,12/22/2025,Chicago,Dallas,Bus,Intercity Bus,Standard,0,1672.14,133.77
EMP05586,HR,Conference,7/23/2025,7/28/2025,Atlanta,Dallas,Air,Southwest,Economy,1,1877.77,619.44
EMP05587,Engineering,Training,5/8/2025,5/11/2025,Dallas,Tampa,Road,Uber,Standard,0,2035.68,1017.84
EMP05588,Sales,Conference,1/2/2025,1/4/2025,San Francisco,Atlanta,Air,American Airlines,First,2,2972.71,1043.18
EMP05589,Operations,Training,2/7/2025,2/17/2025,Tampa,San Francisco,Bus,Intercity Bus,Standard,0,405.42,32.43
EMP05590,Operations,Client Meeting,5/7/2025,5/15/2025,New York,Dallas,Road,Lyft,Standard,0,2562.03,1281.02
EMP05591,Sales,Client Meeting,9/7/2025,9/17/2025,Chicago,San Francisco,Air,United,Economy,1,512.01,278
EMP05592,Sales,Training,6/18/2025,6/27/2025,Tampa,New York,Air,Delta,First,2,1413.02,653.25
EMP05593,Sales,Client Meeting,5/25/2025,5/26/2025,Atlanta,Atlanta,Rail,Amtrak,Business,0,1527.59,152.76
EMP05594,Operations,Internal Meeting,6/23/2025,6/30/2025,San Francisco,San Francisco,Air,United,Business,1,2945.19,886.3
EMP05595,Sales,Client Meeting,11/21/2025,11/24/2025,Dallas,Atlanta,Air,Delta,Economy,2,1055.8,563.95
EMP05596,Finance,Client Meeting,10/19/2025,10/24/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,1932.76,154.62
EMP05597,Finance,Training,3/24/2025,3/29/2025,New York,San Francisco,Air,Southwest,Business,1,1082.52,420.63
EMP05598,Engineering,Client Meeting,3/18/2025,3/24/2025,Dallas,Chicago,Air,United,Business,1,2010.05,652.51
EMP05599,Sales,Conference,10/27/2025,11/2/2025,Dallas,Tampa,Road,Enterprise,Standard,0,1670.76,835.38
EMP05600,Sales,Training,1/1/2025,1/5/2025,Atlanta,Dallas,Rail,Amtrak,Standard,0,1793.06,179.31
EMP05601,Sales,Internal Meeting,8/2/2025,8/8/2025,Dallas,Chicago,Road,Lyft,Standard,0,1975.55,987.77
EMP05602,Engineering,Client Meeting,9/20/2025,9/22/2025,Chicago,San Francisco,Bus,Intercity Bus,Standard,0,804.22,64.34
EMP05603,Operations,Internal Meeting,1/30/2025,2/4/2025,Chicago,Atlanta,Road,Uber,Standard,0,1125.47,562.74
EMP05604,Operations,Internal Meeting,7/23/2025,7/28/2025,New York,Atlanta,Air,American Airlines,Economy,2,2538.86,934.72
EMP05605,Engineering,Client Meeting,4/8/2025,4/11/2025,Dallas,New York,Road,Uber,Standard,0,1646.55,823.27
EMP05606,HR,Client Meeting,10/10/2025,10/18/2025,New York,Dallas,Road,Lyft,Standard,0,2421.39,1210.69
EMP05607,Finance,Training,4/22/2025,5/2/2025,Chicago,San Francisco,Air,American Airlines,Business,1,1551.21,537.8
EMP05608,Sales,Training,3/2/2025,3/11/2025,San Francisco,New York,Bus,Intercity Bus,Standard,0,2155.14,172.41
EMP05609,HR,Training,6/9/2025,6/10/2025,Atlanta,Chicago,Rail,Amtrak,Standard,0,662.16,66.22
EMP05610,Operations,Client Meeting,12/12/2025,12/20/2025,San Francisco,New York,Rail,Amtrak,Business,0,1728,172.8
EMP05611,Finance,Conference,8/10/2025,8/20/2025,New York,Chicago,Air,Southwest,Business,2,2609.78,952.45
EMP05612,Finance,Conference,3/14/2025,3/22/2025,New York,New York,Bus,Intercity Bus,Standard,0,1629.62,130.37
EMP05613,Sales,Conference,10/3/2025,10/7/2025,Dallas,Chicago,Bus,Intercity Bus,Standard,0,301.17,24.09
EMP05614,Operations,Training,5/11/2025,5/13/2025,Chicago,Atlanta,Rail,Amtrak,Standard,0,943.69,94.37
EMP05615,Engineering,Conference,10/15/2025,10/16/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,2246.56,179.72
EMP05616,Sales,Internal Meeting,8/21/2025,8/29/2025,New York,San Francisco,Air,Delta,First,1,2895.07,873.77
EMP05617,Finance,Training,7/5/2025,7/6/2025,Chicago,Dallas,Road,Uber,Standard,0,993.18,496.59
EMP05618,Sales,Training,7/6/2025,7/10/2025,Atlanta,New York,Rail,Amtrak,Business,0,2610.89,261.09
EMP05619,Sales,Internal Meeting,1/16/2025,1/20/2025,Atlanta,Atlanta,Air,United,Economy,2,2649.69,962.42
EMP05620,Sales,Internal Meeting,8/28/2025,9/7/2025,Dallas,Atlanta,Bus,Intercity Bus,Standard,0,2032.55,162.6
EMP05621,Finance,Conference,5/12/2025,5/20/2025,Tampa,Atlanta,Bus,Intercity Bus,Standard,0,2121.36,169.71
EMP05622,Operations,Conference,2/10/2025,2/11/2025,San Francisco,Chicago,Air,American Airlines,Economy,2,1146.59,586.65
EMP05623,Finance,Client Meeting,8/28/2025,9/6/2025,Tampa,Atlanta,Rail,Amtrak,Standard,0,2359.62,235.96
EMP05624,Operations,Training,8/29/2025,9/6/2025,Atlanta,New York,Bus,Intercity Bus,Standard,0,1355.83,108.47
EMP05625,HR,Conference,5/25/2025,5/28/2025,San Francisco,New York,Rail,Amtrak,Standard,0,1481.54,148.15
EMP05626,HR,Internal Meeting,3/10/2025,3/15/2025,Dallas,Dallas,Rail,Amtrak,Standard,0,2344.83,234.48
EMP05627,HR,Internal Meeting,8/22/2025,8/30/2025,Atlanta,Chicago,Rail,Amtrak,Business,0,1177.97,117.8
EMP05628,Sales,Client Meeting,3/26/2025,3/28/2025,Chicago,San Francisco,Air,American Airlines,Economy,1,1357.23,489.31
EMP05629,Finance,Conference,8/10/2025,8/11/2025,San Francisco,New York,Road,Uber,Standard,0,89.87,44.94
EMP05630,Finance,Training,12/31/2025,1/9/2026,New York,Tampa,Bus,Intercity Bus,Standard,0,1120.45,89.64
EMP05631,Operations,Conference,8/25/2025,8/31/2025,Chicago,Atlanta,Road,Enterprise,Standard,0,1823.22,911.61
EMP05632,Finance,Conference,8/17/2025,8/25/2025,Atlanta,San Francisco,Road,Uber,Standard,0,2553.39,1276.69
EMP05633,Engineering,Client Meeting,9/27/2025,10/3/2025,New York,Chicago,Rail,Amtrak,Standard,0,2671.49,267.15
EMP05634,Finance,Training,7/28/2025,7/30/2025,Dallas,Atlanta,Road,Lyft,Standard,0,1477.36,738.68
EMP05635,Operations,Client Meeting,11/27/2025,12/5/2025,San Francisco,San Francisco,Bus,Intercity Bus,Standard,0,2198.85,175.91
EMP05636,Sales,Conference,4/21/2025,4/28/2025,San Francisco,Chicago,Bus,Intercity Bus,Standard,0,983.54,78.68
EMP05637,Engineering,Client Meeting,11/23/2025,11/29/2025,Tampa,Atlanta,Road,Enterprise,Standard,0,1059.45,529.73
EMP05638,HR,Client Meeting,8/13/2025,8/16/2025,Tampa,San Francisco,Road,Uber,Standard,0,623.67,311.83
EMP05639,Finance,Internal Meeting,8/24/2025,8/28/2025,New York,Dallas,Road,Lyft,Standard,0,1707.75,853.88
EMP05640,HR,Training,9/16/2025,9/26/2025,San Francisco,San Francisco,Rail,Amtrak,Business,0,977.96,97.8
EMP05641,Operations,Client Meeting,12/14/2025,12/22/2025,Atlanta,Dallas,Bus,Intercity Bus,Standard,0,298.89,23.91
EMP05642,Operations,Client Meeting,3/11/2025,3/12/2025,Tampa,Tampa,Rail,Amtrak,Standard,0,2070.77,207.08
EMP05643,Finance,Client Meeting,5/11/2025,5/14/2025,Dallas,New York,Air,Southwest,First,1,2137.87,684.47
EMP05644,HR,Training,2/13/2025,2/19/2025,Tampa,Chicago,Road,Lyft,Standard,0,1659.96,829.98
EMP05645,Sales,Client Meeting,10/17/2025,10/24/2025,Tampa,Atlanta,Air,Southwest,Economy,2,1110.3,577.58
EMP05646,Finance,Conference,11/20/2025,11/26/2025,Chicago,New York,Road,Enterprise,Standard,0,1354.89,677.45
EMP05647,Finance,Training,9/5/2025,9/10/2025,Atlanta,Atlanta,Rail,Amtrak,Business,0,2022.58,202.26
EMP05648,Sales,Training,11/14/2025,11/19/2025,Tampa,Dallas,Rail,Amtrak,Standard,0,980.48,98.05
EMP05649,HR,Client Meeting,10/28/2025,11/5/2025,New York,Atlanta,Air,United,First,2,2063.67,815.92
EMP05650,HR,Conference,5/12/2025,5/16/2025,Dallas,Dallas,Rail,Amtrak,Standard,0,205.49,20.55
EMP05651,Finance,Internal Meeting,12/12/2025,12/20/2025,Dallas,New York,Road,Enterprise,Standard,0,160.82,80.41
EMP05652,Operations,Internal Meeting,3/8/2025,3/15/2025,Chicago,Tampa,Road,Lyft,Standard,0,2165.69,1082.85
EMP05653,HR,Internal Meeting,12/7/2025,12/9/2025,San Francisco,Tampa,Rail,Amtrak,Standard,0,1637.38,163.74
EMP05654,Sales,Conference,1/1/2025,1/9/2025,San Francisco,Tampa,Road,Lyft,Standard,0,1550.68,775.34
EMP05655,Operations,Client Meeting,2/13/2025,2/23/2025,Dallas,Chicago,Bus,Intercity Bus,Standard,0,767.22,61.38
EMP05656,Operations,Internal Meeting,7/21/2025,7/28/2025,Atlanta,Chicago,Bus,Intercity Bus,Standard,0,2247.01,179.76
EMP05657,Finance,Client Meeting,3/19/2025,3/21/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,546.3,43.7
EMP05658,Operations,Conference,7/8/2025,7/15/2025,Atlanta,Tampa,Rail,Amtrak,Business,0,610.31,61.03
EMP05659,Finance,Training,3/20/2025,3/26/2025,Atlanta,New York,Rail,Amtrak,Standard,0,1409.1,140.91
EMP05660,Finance,Internal Meeting,6/16/2025,6/25/2025,New York,Chicago,Road,Lyft,Standard,0,894.53,447.26
EMP05661,Sales,Internal Meeting,8/31/2025,9/9/2025,New York,San Francisco,Air,Delta,First,1,780.02,345
EMP05662,Finance,Internal Meeting,12/1/2025,12/11/2025,Chicago,Atlanta,Rail,Amtrak,Business,0,2032.46,203.25
EMP05663,Engineering,Internal Meeting,12/14/2025,12/16/2025,Tampa,Chicago,Bus,Intercity Bus,Standard,0,1924.51,153.96
EMP05664,Sales,Internal Meeting,12/3/2025,12/10/2025,New York,Dallas,Rail,Amtrak,Standard,0,2427,242.7
EMP05665,Engineering,Client Meeting,7/21/2025,7/26/2025,San Francisco,Chicago,Road,Lyft,Standard,0,2484.48,1242.24
EMP05666,Finance,Conference,11/19/2025,11/29/2025,Tampa,Tampa,Air,American Airlines,Business,1,2611.2,802.8
EMP05667,Engineering,Client Meeting,4/13/2025,4/20/2025,Tampa,Chicago,Bus,Intercity Bus,Standard,0,2941.02,235.28
EMP05668,Operations,Internal Meeting,7/19/2025,7/24/2025,Atlanta,Atlanta,Air,Delta,Business,1,1808.96,602.24
EMP05669,Engineering,Training,6/3/2025,6/12/2025,New York,Atlanta,Air,Delta,Economy,1,2998.04,899.51
EMP05670,Operations,Internal Meeting,11/20/2025,11/24/2025,Chicago,New York,Bus,Intercity Bus,Standard,0,1578.71,126.3
EMP05671,Operations,Training,11/18/2025,11/21/2025,San Francisco,Atlanta,Bus,Intercity Bus,Standard,0,160.71,12.86
EMP05672,Finance,Client Meeting,8/14/2025,8/22/2025,Chicago,Chicago,Bus,Intercity Bus,Standard,0,1729.23,138.34
EMP05673,Sales,Internal Meeting,9/22/2025,10/2/2025,Tampa,New York,Road,Enterprise,Standard,0,2766.27,1383.13
EMP05674,Sales,Training,11/8/2025,11/18/2025,Chicago,Atlanta,Bus,Intercity Bus,Standard,0,2906.84,232.55
EMP05675,Engineering,Conference,9/2/2025,9/3/2025,New York,Atlanta,Rail,Amtrak,Standard,0,1644.63,164.46
EMP05676,Operations,Conference,4/19/2025,4/22/2025,Dallas,Chicago,Air,Southwest,First,1,1401.7,500.43
EMP05677,Sales,Conference,1/11/2025,1/14/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,968.02,77.44
EMP05678,Finance,Client Meeting,2/8/2025,2/14/2025,Atlanta,New York,Road,Lyft,Standard,0,666.72,333.36
EMP05679,HR,Client Meeting,9/27/2025,10/2/2025,Atlanta,San Francisco,Air,United,First,2,2553.02,938.25
EMP05680,Finance,Training,7/31/2025,8/2/2025,Chicago,San Francisco,Road,Lyft,Standard,0,758.72,379.36
EMP05681,HR,Conference,3/21/2025,3/25/2025,Atlanta,San Francisco,Rail,Amtrak,Business,0,1435.92,143.59
EMP05682,Sales,Internal Meeting,10/12/2025,10/20/2025,New York,Tampa,Road,Enterprise,Standard,0,1393.62,696.81
EMP05683,Operations,Conference,3/17/2025,3/26/2025,New York,Chicago,Rail,Amtrak,Standard,0,1767.33,176.73
EMP05684,Sales,Training,10/6/2025,10/14/2025,Atlanta,New York,Rail,Amtrak,Business,0,1102.47,110.25
EMP05685,Finance,Conference,11/3/2025,11/10/2025,Dallas,San Francisco,Road,Lyft,Standard,0,534.6,267.3
EMP05686,HR,Training,9/13/2025,9/18/2025,Chicago,Tampa,Road,Lyft,Standard,0,1535.97,767.99
EMP05687,Operations,Conference,12/17/2025,12/20/2025,Tampa,Tampa,Bus,Intercity Bus,Standard,0,2499.1,199.93
EMP05688,Operations,Client Meeting,10/9/2025,10/15/2025,San Francisco,Dallas,Air,Delta,First,1,2008.84,652.21
EMP05689,Sales,Training,7/26/2025,7/31/2025,San Francisco,Tampa,Road,Lyft,Standard,0,618.44,309.22
EMP05690,Sales,Internal Meeting,6/13/2025,6/22/2025,Dallas,San Francisco,Air,Delta,Economy,2,1838.84,759.71
EMP05691,Finance,Internal Meeting,5/14/2025,5/19/2025,Tampa,San Francisco,Bus,Intercity Bus,Standard,0,667.58,53.41
EMP05692,Finance,Conference,8/17/2025,8/26/2025,Dallas,Atlanta,Rail,Amtrak,Business,0,166.28,16.63
EMP05693,Engineering,Conference,7/18/2025,7/24/2025,Chicago,Dallas,Road,Uber,Standard,0,2236.86,1118.43
EMP05694,Finance,Conference,5/22/2025,6/1/2025,New York,Dallas,Bus,Intercity Bus,Standard,0,2491.45,199.32
EMP05695,Operations,Client Meeting,3/21/2025,3/28/2025,San Francisco,Tampa,Rail,Amtrak,Standard,0,2905.2,290.52
EMP05696,Finance,Training,1/1/2025,1/4/2025,New York,San Francisco,Road,Uber,Standard,0,2675.02,1337.51
EMP05697,HR,Client Meeting,5/6/2025,5/11/2025,Chicago,New York,Bus,Intercity Bus,Standard,0,1821.58,145.73
EMP05698,Sales,Training,11/4/2025,11/9/2025,Dallas,New York,Air,Delta,Business,1,1613.65,553.41
EMP05699,Finance,Internal Meeting,1/14/2025,1/24/2025,New York,San Francisco,Bus,Intercity Bus,Standard,0,1954.51,156.36
EMP05700,Engineering,Internal Meeting,5/19/2025,5/25/2025,Dallas,Tampa,Air,Southwest,Business,1,2681.57,820.39
EMP05701,Operations,Client Meeting,10/25/2025,10/27/2025,Dallas,Chicago,Road,Enterprise,Standard,0,1904.09,952.04
EMP05702,Finance,Training,4/29/2025,5/6/2025,New York,San Francisco,Bus,Intercity Bus,Standard,0,1693.89,135.51
EMP05703,Operations,Training,11/27/2025,12/6/2025,San Francisco,Dallas,Bus,Intercity Bus,Standard,0,2240.78,179.26
EMP05704,HR,Training,9/17/2025,9/27/2025,Dallas,Tampa,Road,Enterprise,Standard,0,875.31,437.65
EMP05705,HR,Training,2/27/2025,3/9/2025,Atlanta,San Francisco,Rail,Amtrak,Business,0,1716.61,171.66
EMP05706,Engineering,Training,2/3/2025,2/10/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,310.02,24.8
EMP05707,Finance,Internal Meeting,5/9/2025,5/17/2025,Chicago,New York,Bus,Intercity Bus,Standard,0,1270.31,101.62
EMP05708,Sales,Conference,11/24/2025,11/27/2025,New York,San Francisco,Bus,Intercity Bus,Standard,0,2262.97,181.04
EMP05709,HR,Internal Meeting,9/21/2025,9/29/2025,Tampa,San Francisco,Road,Lyft,Standard,0,2095.53,1047.77
EMP05710,HR,Internal Meeting,10/8/2025,10/18/2025,San Francisco,Atlanta,Air,Southwest,Business,2,2972.4,1043.1
EMP05711,Sales,Client Meeting,3/6/2025,3/9/2025,Chicago,San Francisco,Rail,Amtrak,Standard,0,1706.24,170.62
EMP05712,Sales,Internal Meeting,6/13/2025,6/18/2025,New York,Dallas,Air,American Airlines,First,2,2554.68,938.67
EMP05713,Sales,Training,10/9/2025,10/15/2025,Atlanta,San Francisco,Road,Lyft,Standard,0,1349.78,674.89
EMP05714,Engineering,Training,10/20/2025,10/24/2025,Dallas,New York,Air,American Airlines,Business,1,2578,794.5
EMP05715,Engineering,Conference,2/22/2025,2/25/2025,New York,Tampa,Bus,Intercity Bus,Standard,0,1668.9,133.51
EMP05716,Engineering,Training,6/22/2025,6/26/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,2399.04,191.92
EMP05717,Operations,Client Meeting,11/10/2025,11/18/2025,San Francisco,Dallas,Road,Lyft,Standard,0,1770.05,885.02
EMP05718,Operations,Internal Meeting,9/15/2025,9/18/2025,Tampa,San Francisco,Rail,Amtrak,Standard,0,2882.64,288.26
EMP05719,HR,Internal Meeting,10/14/2025,10/22/2025,San Francisco,Atlanta,Bus,Intercity Bus,Standard,0,1997.99,159.84
EMP05720,Finance,Internal Meeting,12/26/2025,1/3/2026,New York,Tampa,Rail,Amtrak,Standard,0,1591.99,159.2
EMP05721,Operations,Conference,8/22/2025,8/26/2025,Dallas,Dallas,Bus,Intercity Bus,Standard,0,119.6,9.57
EMP05722,Finance,Internal Meeting,1/14/2025,1/24/2025,San Francisco,Chicago,Bus,Intercity Bus,Standard,0,1270.51,101.64
EMP05723,HR,Training,1/6/2025,1/7/2025,Chicago,Atlanta,Road,Enterprise,Standard,0,932.78,466.39
EMP05724,Operations,Client Meeting,8/16/2025,8/19/2025,Atlanta,Tampa,Air,Southwest,Economy,1,2256.91,714.23
EMP05725,Engineering,Conference,8/15/2025,8/25/2025,Dallas,Chicago,Air,United,First,2,1089.08,572.27
EMP05726,HR,Training,8/18/2025,8/27/2025,Dallas,New York,Rail,Amtrak,Standard,0,609.08,60.91
EMP05727,Sales,Training,6/20/2025,6/30/2025,Dallas,Dallas,Air,American Airlines,First,1,420.57,255.14
EMP05728,Engineering,Internal Meeting,2/4/2025,2/12/2025,New York,Chicago,Air,Southwest,Business,2,1303.14,625.79
EMP05729,Operations,Internal Meeting,10/11/2025,10/13/2025,Atlanta,Tampa,Road,Enterprise,Standard,0,2336.04,1168.02
EMP05730,HR,Conference,1/4/2025,1/12/2025,Atlanta,San Francisco,Road,Lyft,Standard,0,2218.99,1109.49
EMP05731,Operations,Internal Meeting,7/6/2025,7/10/2025,New York,Dallas,Air,Southwest,Business,2,2402.14,900.53
EMP05732,Finance,Client Meeting,11/14/2025,11/20/2025,Chicago,Tampa,Rail,Amtrak,Standard,0,2965.69,296.57
EMP05733,Finance,Conference,1/24/2025,1/31/2025,Tampa,New York,Rail,Amtrak,Business,0,1422.57,142.26
EMP05734,Finance,Client Meeting,6/12/2025,6/19/2025,New York,Dallas,Air,United,First,2,221.8,355.45
EMP05735,Operations,Conference,4/25/2025,5/3/2025,Tampa,Chicago,Road,Enterprise,Standard,0,1780.91,890.46
EMP05736,Finance,Client Meeting,6/8/2025,6/10/2025,Dallas,New York,Rail,Amtrak,Standard,0,353.57,35.36
EMP05737,HR,Conference,8/7/2025,8/11/2025,Tampa,Dallas,Air,Delta,First,2,2203.88,850.97
EMP05738,Finance,Client Meeting,12/16/2025,12/25/2025,Dallas,Dallas,Road,Uber,Standard,0,2312.2,1156.1
EMP05739,Finance,Training,4/12/2025,4/21/2025,Atlanta,Dallas,Rail,Amtrak,Business,0,841.45,84.15
EMP05740,HR,Training,7/24/2025,8/1/2025,Dallas,New York,Air,Southwest,Business,2,1792.87,748.22
EMP05741,HR,Internal Meeting,5/29/2025,5/31/2025,Dallas,Atlanta,Road,Uber,Standard,0,2217.55,1108.78
EMP05742,Sales,Conference,7/1/2025,7/2/2025,Chicago,Atlanta,Rail,Amtrak,Business,0,793.82,79.38
EMP05743,Operations,Internal Meeting,1/14/2025,1/23/2025,New York,New York,Air,American Airlines,Business,1,1497.89,524.47
EMP05744,HR,Internal Meeting,9/6/2025,9/15/2025,Atlanta,New York,Road,Lyft,Standard,0,2335.23,1167.62
EMP05745,Sales,Client Meeting,9/27/2025,9/28/2025,Chicago,Tampa,Air,United,Business,1,1708.33,577.08
EMP05746,HR,Conference,1/31/2025,2/8/2025,Tampa,Dallas,Road,Enterprise,Standard,0,1167.09,583.54
EMP05747,Sales,Internal Meeting,1/8/2025,1/17/2025,Atlanta,Tampa,Bus,Intercity Bus,Standard,0,2865.55,229.24
EMP05748,Sales,Conference,6/25/2025,7/1/2025,Atlanta,Chicago,Air,Southwest,Business,2,2628.8,957.2
EMP05749,HR,Client Meeting,12/27/2025,1/1/2026,Tampa,Tampa,Air,Southwest,First,2,843.14,510.78
EMP05750,Sales,Conference,6/21/2025,6/30/2025,New York,Atlanta,Road,Lyft,Standard,0,794.59,397.3
EMP05751,Operations,Client Meeting,1/12/2025,1/19/2025,Atlanta,Dallas,Bus,Intercity Bus,Standard,0,1987.6,159.01
EMP05752,Engineering,Training,11/7/2025,11/12/2025,Dallas,Atlanta,Road,Enterprise,Standard,0,634.71,317.36
EMP05753,Engineering,Internal Meeting,12/23/2025,1/1/2026,New York,San Francisco,Road,Uber,Standard,0,474.81,237.41
EMP05754,Engineering,Conference,7/26/2025,7/31/2025,Chicago,Chicago,Rail,Amtrak,Business,0,2998.43,299.84
EMP05755,Sales,Conference,9/19/2025,9/21/2025,New York,Chicago,Road,Lyft,Standard,0,1886.01,943
EMP05756,Operations,Internal Meeting,6/1/2025,6/4/2025,Dallas,Atlanta,Air,American Airlines,Business,1,1321.41,480.35
EMP05757,Sales,Client Meeting,12/10/2025,12/20/2025,Chicago,Chicago,Rail,Amtrak,Standard,0,1677.48,167.75
EMP05758,HR,Internal Meeting,10/30/2025,11/8/2025,Dallas,Atlanta,Rail,Amtrak,Standard,0,2531.23,253.12
EMP05759,Sales,Internal Meeting,6/11/2025,6/13/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,2990.71,299.07
EMP05760,Operations,Internal Meeting,1/27/2025,2/6/2025,New York,Tampa,Bus,Intercity Bus,Standard,0,1319.51,105.56
EMP05761,Operations,Client Meeting,1/8/2025,1/18/2025,Dallas,Dallas,Bus,Intercity Bus,Standard,0,994.88,79.59
EMP05762,Operations,Training,4/25/2025,4/26/2025,Dallas,San Francisco,Air,United,First,1,2724.63,831.16
EMP05763,Sales,Client Meeting,12/14/2025,12/17/2025,Dallas,Chicago,Air,Delta,Business,1,234.32,208.58
EMP05764,Engineering,Training,5/14/2025,5/21/2025,Dallas,New York,Road,Lyft,Standard,0,1246.86,623.43
EMP05765,Sales,Conference,3/21/2025,3/27/2025,Dallas,Dallas,Air,United,Business,2,171.19,342.8
EMP05766,Engineering,Training,7/22/2025,7/25/2025,Dallas,Atlanta,Bus,Intercity Bus,Standard,0,2946.6,235.73
EMP05767,Sales,Client Meeting,9/8/2025,9/13/2025,Atlanta,San Francisco,Road,Lyft,Standard,0,2088.76,1044.38
EMP05768,Engineering,Conference,3/3/2025,3/11/2025,Tampa,Chicago,Bus,Intercity Bus,Standard,0,2655.42,212.43
EMP05769,Sales,Training,2/18/2025,2/25/2025,New York,Dallas,Bus,Intercity Bus,Standard,0,2847.19,227.78
EMP05770,Finance,Training,5/16/2025,5/21/2025,Tampa,Chicago,Air,Southwest,Economy,2,1485.92,671.48
EMP05771,Finance,Training,2/23/2025,3/1/2025,Chicago,Chicago,Road,Uber,Standard,0,213.31,106.66
EMP05772,HR,Training,11/3/2025,11/10/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,1637.46,163.75
EMP05773,Operations,Internal Meeting,4/23/2025,5/1/2025,Dallas,New York,Air,Delta,Business,1,258.12,214.53
EMP05774,Engineering,Internal Meeting,11/5/2025,11/9/2025,Chicago,Atlanta,Air,United,Business,1,2842.47,860.62
EMP05775,Finance,Client Meeting,6/9/2025,6/12/2025,Atlanta,Dallas,Rail,Amtrak,Business,0,1990.95,199.1
EMP05776,Finance,Training,12/4/2025,12/6/2025,Chicago,Tampa,Road,Lyft,Standard,0,2480.49,1240.24
EMP05777,HR,Conference,8/11/2025,8/13/2025,Chicago,New York,Rail,Amtrak,Standard,0,1960.18,196.02
EMP05778,Sales,Conference,6/30/2025,7/6/2025,New York,Dallas,Road,Lyft,Standard,0,2908.39,1454.19
EMP05779,Sales,Training,2/15/2025,2/19/2025,Chicago,Tampa,Rail,Amtrak,Business,0,2156.18,215.62
EMP05780,HR,Conference,10/22/2025,10/28/2025,Dallas,Chicago,Air,American Airlines,Economy,1,2777.74,844.43
EMP05781,HR,Conference,7/8/2025,7/15/2025,Atlanta,Tampa,Air,Delta,First,2,1884.93,771.23
