trip_id,supplier_location,destination_facility,carrier_name,carrier_type,mode_of_transport,delivery_datetime,idle_time_minutes,fuel_consumed_gallons,fuel_type,electricity_kwh,shipment_weight_lb,shipment_volume_ctf,pallets_packages,distance_traveled,invoice_amount_usd
TRIP05418,Atlanta,Los Angeles,UPS,,Rail,8/12/2025,95,35.7,Diesel,0,15408.08,16.73,5,1189.96,953.14
TRIP05419,New York,Dallas,FedEx,LTL,Road,12/18/2025,169.17,351.23,Diesel,0,7415.56,86.52,24,2107.41,1442.02
TRIP05420,Los Angeles,New York,Maersk,,Sea,3/2/2025,82.67,76.36,Heavy Fuel Oil,0,2703.35,84.4,10,381.78,344.96
TRIP05421,Los Angeles,Los Angeles,DHL,,Air,1/9/2025,100.51,147.94,Jet Fuel,0,13769.51,77.58,26,1479.39,1275.09
TRIP05422,Chicago,Atlanta,Maersk,,Air,11/6/2025,43.17,64.48,Jet Fuel,0,8943.42,98.07,15,644.76,651.25
TRIP05423,Atlanta,Chicago,FedEx,,Rail,8/20/2025,113.26,29.29,Diesel,0,9101.66,85.23,18,976.36,850.21
TRIP05424,Atlanta,Atlanta,Maersk,,Air,3/14/2025,28.53,201.4,Jet Fuel,0,1626.31,93.43,29,2014.01,1329.53
TRIP05425,Los Angeles,New York,FedEx,,Air,9/15/2025,151.02,206.84,Jet Fuel,0,2945.65,67.1,25,2068.38,1343.1
TRIP05426,Chicago,Atlanta,UPS,LTL,Road,10/31/2025,154.68,168.68,Gasoline,0,19133.56,47.13,14,1012.07,1028.71
TRIP05427,New York,Tampa,Maersk,,Rail,4/22/2025,152.47,68.04,Diesel,0,13277.09,42.76,17,2267.85,1569.47
TRIP05428,Los Angeles,Chicago,Maersk,,Sea,2/28/2025,30.61,330.99,Heavy Fuel Oil,0,14789.97,79.28,13,1654.96,1253.28
TRIP05429,Tampa,Dallas,XPO Logistics,FTL,Road,9/7/2025,152.86,0,Electric,2548.88,5374.37,39.06,1,1699.25,967.11
TRIP05430,Los Angeles,Dallas,XPO Logistics,,Rail,11/13/2025,89.87,2.4,Diesel,0,17400.81,3.5,27,79.86,657.95
TRIP05431,Los Angeles,Tampa,UPS,,Rail,1/29/2025,76.67,27.29,Diesel,0,9603.26,41.06,21,909.78,856.96
TRIP05432,Dallas,Dallas,FedEx,,Rail,1/6/2025,40.2,46.81,Diesel,0,15269.76,23.1,7,1560.38,1155.59
TRIP05433,Atlanta,Tampa,Maersk,LTL,Road,10/14/2025,152.44,269.56,CNG,0,967.43,50.42,18,1617.35,1008.02
TRIP05434,Tampa,Atlanta,DHL,,Rail,1/29/2025,51.22,11.58,Diesel,0,10314.44,52.59,5,385.92,449.25
TRIP05435,Atlanta,New York,XPO Logistics,,Rail,7/24/2025,138.61,57.94,Diesel,0,3356.09,29.1,7,1931.4,1102.82
TRIP05436,Chicago,Chicago,UPS,,Air,11/29/2025,61.04,208.77,Jet Fuel,0,12236.55,5.04,5,2087.73,1338.6
TRIP05437,Tampa,Dallas,XPO Logistics,,Air,4/16/2025,74.86,74.71,Jet Fuel,0,18453.4,75.13,10,747.07,842.6
TRIP05438,Dallas,Chicago,DHL,,Sea,6/2/2025,44.1,113.75,Heavy Fuel Oil,0,14485.99,71.06,1,568.73,584.08
TRIP05439,Los Angeles,Tampa,UPS,FTL,Road,10/5/2025,68.51,435.98,Diesel,0,3665.89,31.5,9,2615.86,1471.25
TRIP05440,Tampa,Atlanta,Maersk,LTL,Road,2/6/2025,174.13,0,Electric,1316.24,8331.13,71.69,17,877.49,775.37
TRIP05441,Dallas,Tampa,UPS,FTL,Road,7/12/2025,60.82,0,Electric,1390.83,5037.07,71.35,5,927.22,614.35
TRIP05442,New York,Dallas,UPS,LTL,Road,2/20/2025,158.96,11.87,CNG,0,10361.24,15.92,23,71.22,472.83
TRIP05443,New York,Atlanta,UPS,,Rail,3/30/2025,101.5,76.22,Diesel,0,4183.38,83.4,29,2540.76,1644.05
TRIP05444,Tampa,New York,FedEx,FTL,Road,9/25/2025,27.69,0,Electric,2861.87,11974.41,66.92,14,1907.91,1333.44
TRIP05445,Los Angeles,Chicago,Maersk,LTL,Road,5/2/2025,47.98,27.94,CNG,0,6679.87,82.32,3,167.66,247.43
TRIP05446,Los Angeles,Los Angeles,Maersk,,Air,5/6/2025,89.96,251.19,Jet Fuel,0,4649.68,81.73,12,2511.92,1468.95
TRIP05447,Los Angeles,Chicago,Maersk,,Air,9/19/2025,123.87,214.05,Jet Fuel,0,8382.77,89.08,16,2140.46,1397.89
TRIP05448,New York,Los Angeles,Maersk,,Rail,8/8/2025,136.23,77.95,Diesel,0,10207.87,93.53,10,2598.25,1603.28
TRIP05449,Chicago,Atlanta,FedEx,,Air,1/12/2025,54.05,176.55,Jet Fuel,0,9785.89,32.79,14,1765.49,1218.46
TRIP05450,Dallas,Atlanta,DHL,,Air,12/24/2025,89.32,109.65,Jet Fuel,0,17890.71,6.54,10,1096.53,1006.08
TRIP05451,Los Angeles,Tampa,Maersk,,Air,1/5/2025,111.8,169.9,Jet Fuel,0,17724.62,58.33,28,1698.99,1483.99
TRIP05452,Chicago,Tampa,UPS,,Sea,5/18/2025,88.1,171.02,Heavy Fuel Oil,0,9561.58,41.42,8,855.11,698.79
TRIP05453,New York,Dallas,XPO Logistics,,Air,11/7/2025,64.26,248.41,Jet Fuel,0,18411.58,4.96,17,2484.12,1780.29
TRIP05454,Dallas,Tampa,UPS,FTL,Road,1/4/2025,69.91,220.32,Diesel,0,1141.97,99.26,5,1321.93,733.8
TRIP05455,Tampa,New York,XPO Logistics,,Air,5/16/2025,129.15,247.17,Jet Fuel,0,6922.99,34.91,20,2471.66,1574.29
TRIP05456,Los Angeles,Dallas,DHL,,Rail,7/6/2025,48.99,13.84,Diesel,0,13188.97,76.86,15,461.42,644.49
TRIP05457,Chicago,New York,UPS,,Sea,11/12/2025,116.32,45.98,Heavy Fuel Oil,0,3888.62,45.18,20,229.9,392.72
TRIP05458,Chicago,Dallas,Maersk,,Rail,2/28/2025,143.05,1.63,Diesel,0,7127.32,85.93,5,54.27,219.68
TRIP05459,New York,Atlanta,Maersk,,Sea,9/13/2025,98.19,335.66,Heavy Fuel Oil,0,19068.18,36.57,13,1678.3,1350.51
TRIP05460,Tampa,Atlanta,Maersk,,Sea,12/17/2025,25.01,336.41,Heavy Fuel Oil,0,6706.96,25.13,3,1682.05,1005.16
TRIP05461,Tampa,Los Angeles,UPS,,Sea,8/6/2025,98.33,407.86,Heavy Fuel Oil,0,7864.98,82.09,4,2039.3,1216.95
TRIP05462,Atlanta,New York,Maersk,,Rail,2/24/2025,18.77,52.61,Diesel,0,14875.67,24.25,14,1753.69,1314.36
TRIP05463,Atlanta,Los Angeles,Maersk,,Sea,8/14/2025,131.44,215.93,Heavy Fuel Oil,0,1782.12,85.51,24,1079.67,815.48
TRIP05464,New York,Atlanta,DHL,,Air,7/6/2025,57.25,248.69,Jet Fuel,0,1883.86,30.74,12,2486.94,1401.15
TRIP05465,Chicago,Atlanta,FedEx,,Sea,4/11/2025,11.03,313.59,Heavy Fuel Oil,0,13320.8,23.66,5,1567.93,1100.38
TRIP05466,New York,New York,DHL,,Sea,1/24/2025,17.44,430.48,Heavy Fuel Oil,0,4024.13,13.83,25,2152.41,1406.69
TRIP05467,Atlanta,Los Angeles,UPS,FTL,Road,12/8/2025,174.63,429.56,Diesel,0,4473.2,82.37,12,2577.34,1498.13
TRIP05468,Dallas,Dallas,Maersk,,Sea,4/1/2025,26.19,359.37,Heavy Fuel Oil,0,14426,65.49,12,1796.83,1306.93
TRIP05469,Chicago,Chicago,UPS,LTL,Road,6/1/2025,105.01,454.88,Diesel,0,12112.2,24.93,6,2729.29,1666.89
TRIP05470,Tampa,Chicago,FedEx,,Sea,12/17/2025,43.63,80.25,Heavy Fuel Oil,0,785.28,80.03,17,401.27,386.34
TRIP05471,Dallas,Atlanta,DHL,,Air,4/6/2025,179.35,146.05,Jet Fuel,0,8965.17,52.15,7,1460.48,979.54
TRIP05472,Dallas,New York,FedEx,FTL,Road,9/30/2025,109.37,133.21,Diesel,0,9807.28,24.41,7,799.26,665.78
TRIP05473,Chicago,Dallas,FedEx,,Sea,5/9/2025,93.99,570.31,Heavy Fuel Oil,0,11026.72,46.06,23,2851.57,1876.32
TRIP05474,Chicago,Dallas,XPO Logistics,,Sea,10/17/2025,17.12,374.46,Heavy Fuel Oil,0,17598.09,74.29,7,1872.31,1358.12
TRIP05475,Chicago,New York,FedEx,,Sea,4/21/2025,13.88,190.23,Heavy Fuel Oil,0,5700.14,87.47,15,951.13,739.57
TRIP05476,Chicago,New York,FedEx,LTL,Road,5/23/2025,27.24,278.69,Gasoline,0,6251,50.85,4,1672.16,1001.1
TRIP05477,Los Angeles,New York,Maersk,LTL,Road,12/20/2025,75.18,352.81,Gasoline,0,338.05,68.57,25,2116.84,1315.18
TRIP05478,New York,Atlanta,XPO Logistics,LTL,Road,12/5/2025,85.68,140.22,Gasoline,0,16429.14,72.77,26,841.32,1009.24
TRIP05479,Tampa,Chicago,XPO Logistics,,Rail,4/25/2025,100.62,25.56,Diesel,0,17231.19,65.21,29,852.12,1060.68
TRIP05480,Dallas,Tampa,DHL,,Air,1/26/2025,164.91,291.42,Jet Fuel,0,7208.98,95.89,19,2914.19,1791.27
TRIP05481,Chicago,Los Angeles,XPO Logistics,LTL,Road,2/11/2025,160.99,110.67,Diesel,0,7537.61,44.57,13,664.01,612.76
TRIP05482,Atlanta,New York,DHL,FTL,Road,3/5/2025,123.48,413.08,Diesel,0,7595.84,1.44,4,2478.5,1431.17
TRIP05483,Tampa,New York,Maersk,,Air,12/23/2025,137.18,292.57,Jet Fuel,0,12167.89,72.43,27,2925.68,1976.2
TRIP05484,New York,Chicago,Maersk,,Air,6/21/2025,125.51,252.78,Jet Fuel,0,18576.68,58.66,26,2527.81,1895.44
TRIP05485,Los Angeles,Chicago,XPO Logistics,,Rail,9/2/2025,39.2,21.69,Diesel,0,5261.51,38.24,10,723.05,566.76
TRIP05486,Dallas,New York,XPO Logistics,,Sea,11/4/2025,160.85,16.03,Heavy Fuel Oil,0,17188.27,56.45,26,80.13,643.83
TRIP05487,Tampa,Dallas,UPS,LTL,Road,9/9/2025,154.78,0,Electric,630.18,1398.71,56.74,19,420.12,428.03
TRIP05488,Dallas,New York,DHL,,Sea,8/2/2025,95.41,448.77,Heavy Fuel Oil,0,11311.77,48.59,6,2243.84,1408.16
TRIP05489,Dallas,New York,XPO Logistics,,Air,11/14/2025,148.23,103.75,Jet Fuel,0,16547.36,73.04,21,1037.49,1059.69
TRIP05490,New York,Los Angeles,FedEx,,Air,8/10/2025,165.68,107.01,Jet Fuel,0,10114.84,61.18,17,1070.14,907.37
TRIP05491,Tampa,Chicago,DHL,FTL,Road,5/5/2025,24.62,0,Electric,913.44,1063.62,33.42,5,608.96,375.75
TRIP05492,Chicago,Atlanta,UPS,,Air,11/2/2025,20.33,61.54,Jet Fuel,0,12088.65,20.47,26,615.37,809.46
TRIP05493,Chicago,Dallas,Maersk,,Rail,4/2/2025,109.11,54.97,Diesel,0,19325.71,50.77,25,1832.37,1552.7
TRIP05494,Los Angeles,Chicago,Maersk,,Air,11/2/2025,68.58,125.93,Jet Fuel,0,14619.86,26.88,25,1259.29,1172.04
TRIP05495,Dallas,New York,UPS,,Sea,9/7/2025,109.7,186.55,Heavy Fuel Oil,0,13543.22,55.58,25,932.75,987.24
TRIP05496,New York,New York,FedEx,,Air,10/21/2025,26.54,266.75,Jet Fuel,0,10616.79,87.9,14,2667.52,1686.1
TRIP05497,Atlanta,New York,Maersk,,Air,9/29/2025,59.42,237.93,Jet Fuel,0,7356.84,69.84,1,2379.3,1346.79
TRIP05498,Atlanta,Los Angeles,FedEx,,Air,4/17/2025,142.88,128.5,Jet Fuel,0,8959.47,91.14,4,1284.97,861.67
TRIP05499,Los Angeles,Tampa,FedEx,,Sea,8/7/2025,170.08,180.07,Heavy Fuel Oil,0,6755.93,78.66,2,900.37,605.3
TRIP05500,Chicago,Dallas,UPS,LTL,Road,7/19/2025,127.87,399.51,CNG,0,11185.83,22.25,14,2397.05,1562.24
TRIP05501,Atlanta,Chicago,UPS,,Air,2/9/2025,64.2,252.2,Jet Fuel,0,19198.75,60.94,12,2521.99,1764.97
TRIP05502,Chicago,New York,DHL,,Rail,10/24/2025,78.15,65.69,Diesel,0,5119.82,12.12,7,2189.55,1267.17
TRIP05503,Tampa,Tampa,XPO Logistics,,Rail,1/29/2025,57.51,31.31,Diesel,0,12783.35,54.03,3,1043.79,807.56
TRIP05504,Atlanta,Chicago,XPO Logistics,FTL,Road,6/1/2025,169.61,424.33,Gasoline,0,1297,95.35,19,2545.96,1488.92
TRIP05505,New York,Atlanta,Maersk,,Rail,5/1/2025,153.03,29.04,Diesel,0,10301.96,11.78,13,968.15,820.11
TRIP05506,Los Angeles,New York,UPS,,Air,9/4/2025,57.37,63.93,Jet Fuel,0,14452.7,45.13,21,639.27,818.69
TRIP05507,Dallas,Los Angeles,XPO Logistics,LTL,Road,3/16/2025,58.56,199.4,Gasoline,0,18138.28,85.73,10,1196.41,1060.97
TRIP05508,Tampa,Chicago,FedEx,,Rail,11/4/2025,147.39,31.88,Diesel,0,17078.21,83.96,13,1062.78,1002.95
TRIP05509,Los Angeles,Los Angeles,DHL,LTL,Road,11/19/2025,137.46,189.74,Gasoline,0,19714.63,37.45,19,1138.46,1153.52
TRIP05510,Chicago,Chicago,FedEx,LTL,Road,12/28/2025,138.28,0,Electric,4281.36,4463.41,34.84,20,2854.24,1716.39
TRIP05511,Tampa,Tampa,UPS,,Sea,10/20/2025,115.38,342.41,Heavy Fuel Oil,0,15139.94,86.12,3,1712.04,1188.82
TRIP05512,New York,Dallas,DHL,,Rail,2/20/2025,178.09,49.05,Diesel,0,11293.17,89.11,13,1635.08,1173.4
TRIP05513,Atlanta,Los Angeles,DHL,,Rail,4/30/2025,163.6,83.1,Diesel,0,14677.07,50.19,24,2769.93,1918.51
TRIP05514,Tampa,Dallas,UPS,,Sea,1/27/2025,146.94,374.29,Heavy Fuel Oil,0,17123.11,17.45,8,1871.43,1358.18
TRIP05515,New York,Atlanta,Maersk,,Air,11/3/2025,23.46,284.15,Jet Fuel,0,13761.49,73.48,29,2841.54,1986
TRIP05516,Chicago,New York,XPO Logistics,,Rail,1/24/2025,104.53,53.05,Diesel,0,18318.02,1.96,26,1768.25,1510.49
TRIP05517,Los Angeles,New York,DHL,,Sea,7/5/2025,138.02,382.61,Heavy Fuel Oil,0,19786.76,91.84,25,1913.06,1602.27
TRIP05518,New York,New York,UPS,,Sea,11/19/2025,159,12.64,Heavy Fuel Oil,0,6208.02,50.89,7,63.21,225.77
TRIP05519,Dallas,Los Angeles,XPO Logistics,,Air,11/9/2025,158.52,134.2,Jet Fuel,0,11388.82,18.74,13,1342.01,1028.78
TRIP05520,New York,Atlanta,Maersk,,Air,9/5/2025,26.71,233.17,Jet Fuel,0,1715.7,86.35,18,2331.72,1380.17
TRIP05521,Los Angeles,Atlanta,FedEx,,Rail,8/3/2025,112.11,43.9,Diesel,0,18931.31,56.53,1,1463.32,1120.29
TRIP05522,Chicago,New York,FedEx,,Air,4/16/2025,71.33,195.55,Jet Fuel,0,4965.48,93.76,28,1955.52,1357.07
TRIP05523,Atlanta,New York,UPS,,Sea,8/8/2025,38.6,527.72,Heavy Fuel Oil,0,2493.74,62.08,8,2638.58,1449.16
TRIP05524,Chicago,Tampa,UPS,,Sea,3/3/2025,171.49,198.21,Heavy Fuel Oil,0,10640.5,84.8,11,991.05,818.34
TRIP05525,Chicago,Los Angeles,DHL,LTL,Road,12/28/2025,153.49,83.9,Gasoline,0,835.55,53.91,24,503.4,508.41
TRIP05526,Atlanta,Los Angeles,UPS,FTL,Road,2/18/2025,133.4,474.86,CNG,0,10817.05,93.07,20,2849.14,1840.91
TRIP05527,Los Angeles,Atlanta,Maersk,,Air,12/11/2025,125.64,28.96,Jet Fuel,0,9075.67,67.95,1,289.62,336.32
TRIP05528,Atlanta,Atlanta,Maersk,FTL,Road,6/7/2025,133.9,205.64,Diesel,0,2372.26,72.18,11,1233.87,774.38
TRIP05529,New York,Tampa,DHL,,Rail,5/18/2025,137.97,21.78,Diesel,0,19137.04,3.5,25,725.89,995.69
TRIP05530,Atlanta,Dallas,UPS,,Rail,12/9/2025,160.03,57.54,Diesel,0,18560.76,57.93,14,1918.12,1470.28
TRIP05531,Los Angeles,Tampa,DHL,LTL,Road,7/8/2025,145.46,0,Electric,4454.37,16180.98,47.4,10,2969.58,1908.41
TRIP05532,New York,Dallas,Maersk,,Sea,6/29/2025,75.7,122.84,Heavy Fuel Oil,0,14534.77,49.63,15,614.2,747.8
TRIP05533,Los Angeles,Tampa,XPO Logistics,,Air,8/7/2025,96,160.2,Jet Fuel,0,13549.51,72.96,20,1601.97,1271.98
TRIP05534,Los Angeles,Tampa,Maersk,,Rail,5/21/2025,42.78,12.5,Diesel,0,9899.79,27.72,23,416.51,636.25
TRIP05535,Tampa,New York,FedEx,,Rail,6/8/2025,45.38,61.39,Diesel,0,8352.21,3.4,12,2046.22,1310.15
TRIP05536,Chicago,Dallas,XPO Logistics,LTL,Road,4/9/2025,108.52,276.19,Gasoline,0,16856.69,75.2,14,1657.13,1305.7
TRIP05537,Dallas,Los Angeles,DHL,FTL,Road,2/17/2025,175.19,116.2,CNG,0,10568.27,2.09,23,697.22,789.98
TRIP05538,Tampa,New York,Maersk,LTL,Road,12/8/2025,11.24,460.56,Diesel,0,4092.83,72.84,14,2763.34,1603.53
TRIP05539,Tampa,Los Angeles,DHL,FTL,Road,6/13/2025,60.13,132.37,Diesel,0,12703.62,8.16,14,794.21,791.18
TRIP05540,Los Angeles,New York,FedEx,LTL,Road,5/4/2025,170.77,467.46,CNG,0,9092.39,25.6,2,2804.76,1604.23
TRIP05541,Chicago,Chicago,XPO Logistics,,Sea,3/30/2025,175.83,567.87,Heavy Fuel Oil,0,6219.31,81.19,10,2839.35,1644.06
TRIP05542,Atlanta,New York,UPS,,Rail,4/29/2025,65.46,43.77,Diesel,0,15516.67,77.05,18,1458.96,1219.81
TRIP05543,New York,Chicago,XPO Logistics,,Air,5/9/2025,170.42,84.46,Jet Fuel,0,9111.27,77.43,3,844.63,634.54
TRIP05544,Tampa,Tampa,XPO Logistics,LTL,Road,11/15/2025,16.69,254.53,Gasoline,0,12741.66,62.79,12,1527.2,1138.43
TRIP05545,Atlanta,Dallas,DHL,LTL,Road,7/13/2025,79.78,400.76,Diesel,0,15626.53,67.33,29,2404.55,1804.81
TRIP05546,New York,Los Angeles,DHL,FTL,Road,4/8/2025,77.78,55.09,Gasoline,0,4923.29,38.3,25,330.53,513.73
TRIP05547,Los Angeles,New York,UPS,FTL,Road,4/17/2025,65.01,50.7,Diesel,0,7284.64,57.48,18,304.21,477.8
TRIP05548,Los Angeles,New York,Maersk,,Sea,11/10/2025,171.03,415.92,Heavy Fuel Oil,0,5235.8,92.87,20,2079.58,1344.51
TRIP05549,Dallas,Los Angeles,XPO Logistics,,Air,8/11/2025,59.81,225.55,Jet Fuel,0,10961.53,25.92,12,2255.54,1467
TRIP05550,Dallas,Dallas,DHL,LTL,Road,10/15/2025,23.73,0,Electric,1236.25,11642.49,70.94,17,824.17,814.93
TRIP05551,New York,Atlanta,DHL,,Rail,1/11/2025,62.85,18.26,Diesel,0,13854.22,90.35,29,608.75,871.46
TRIP05552,Chicago,Dallas,DHL,LTL,Road,10/23/2025,161.19,225.1,Diesel,0,7263.98,65.19,21,1350.6,1030.58
TRIP05553,New York,Los Angeles,XPO Logistics,,Rail,5/20/2025,96.49,58.2,Diesel,0,6341.46,23.18,13,1939.93,1226.79
TRIP05554,Chicago,Los Angeles,UPS,,Air,10/19/2025,53.8,168.01,Jet Fuel,0,6649.27,47.71,1,1680.08,983.03
TRIP05555,Chicago,New York,DHL,,Sea,6/17/2025,57.63,176.68,Heavy Fuel Oil,0,1948.61,68.94,12,883.39,600.67
TRIP05556,Atlanta,Dallas,Maersk,,Air,7/27/2025,150.76,125.37,Jet Fuel,0,843.58,24.47,1,1253.73,653.74
TRIP05557,Dallas,Tampa,Maersk,,Rail,3/5/2025,45.54,36.38,Diesel,0,18927.19,68.03,8,1212.8,1064.94
TRIP05558,New York,New York,FedEx,LTL,Road,10/31/2025,154.39,172.63,Gasoline,0,13320.74,56.55,1,1035.77,794.3
TRIP05559,Dallas,Atlanta,UPS,,Sea,5/21/2025,114.67,21.53,Heavy Fuel Oil,0,2556.51,25.32,19,107.65,294.96
TRIP05560,Dallas,Los Angeles,Maersk,,Sea,9/22/2025,163.99,523.67,Heavy Fuel Oil,0,9212.25,72.71,9,2618.34,1583.41
TRIP05561,Chicago,Chicago,XPO Logistics,,Sea,10/3/2025,41.64,420.07,Heavy Fuel Oil,0,4996.57,36.73,25,2100.35,1400.11
TRIP05562,New York,New York,Maersk,,Rail,1/9/2025,155.66,12.73,Diesel,0,5268.73,11.25,24,424.48,557.61
TRIP05563,Chicago,Los Angeles,Maersk,,Air,12/25/2025,106.12,47.44,Jet Fuel,0,2953.01,31.23,23,474.38,526.25
TRIP05564,Los Angeles,Tampa,XPO Logistics,,Sea,1/27/2025,24.15,426.31,Heavy Fuel Oil,0,1039.85,8.98,26,2131.56,1346.58
TRIP05565,Tampa,Dallas,FedEx,,Sea,2/11/2025,169.67,567.07,Heavy Fuel Oil,0,1764.77,54.21,12,2835.34,1572.97
TRIP05566,Tampa,Atlanta,Maersk,,Rail,2/22/2025,83.49,44.55,Diesel,0,8981.88,78.27,19,1484.89,1112.08
TRIP05567,Dallas,Chicago,DHL,,Sea,8/3/2025,74.62,405.25,Heavy Fuel Oil,0,5266.2,64.03,17,2026.26,1288.45
TRIP05568,Chicago,Los Angeles,FedEx,,Rail,12/1/2025,46.16,75.69,Diesel,0,5263.55,29.64,24,2523.12,1606.83
TRIP05569,Dallas,Tampa,FedEx,,Sea,12/18/2025,22.8,145.2,Heavy Fuel Oil,0,6174.72,68.21,14,726,626.49
TRIP05570,Tampa,Chicago,DHL,,Sea,5/14/2025,27.08,314.77,Heavy Fuel Oil,0,1729.92,38.53,13,1573.85,951.52
TRIP05571,New York,Los Angeles,UPS,FTL,Road,12/22/2025,85.96,280.91,Gasoline,0,6623.24,22.84,16,1685.46,1135.19
TRIP05572,New York,Los Angeles,XPO Logistics,,Sea,9/22/2025,134.94,177.31,Heavy Fuel Oil,0,10515.69,38.59,24,886.56,893.59
TRIP05573,Dallas,Tampa,DHL,,Rail,1/9/2025,38.82,88.69,Diesel,0,5975.08,64.83,6,2956.31,1657.66
TRIP05574,Los Angeles,Dallas,Maersk,,Sea,12/29/2025,19.46,505.84,Heavy Fuel Oil,0,6652.35,75.06,14,2529.21,1537.65
TRIP05575,New York,Atlanta,DHL,,Sea,6/9/2025,107.88,591.6,Heavy Fuel Oil,0,16020.37,87.01,23,2958.01,2029.41
TRIP05576,Tampa,Atlanta,UPS,,Rail,10/15/2025,54.86,63.26,Diesel,0,990.07,39.66,22,2108.83,1294.22
TRIP05577,Chicago,Tampa,XPO Logistics,,Sea,10/28/2025,105.6,341.39,Heavy Fuel Oil,0,8475.88,65.51,20,1706.94,1222.99
TRIP05578,Atlanta,Dallas,FedEx,,Sea,6/3/2025,109.36,597.76,Heavy Fuel Oil,0,5191.39,70.79,10,2988.78,1698.22
TRIP05579,Tampa,Atlanta,FedEx,,Rail,12/16/2025,81.26,10.13,Diesel,0,11490.23,95.39,26,337.55,658.58
TRIP05580,Atlanta,New York,Maersk,,Rail,8/8/2025,175.1,85.68,Diesel,0,17899.93,51.83,16,2856.11,1946.05
TRIP05581,Los Angeles,Atlanta,DHL,,Sea,9/21/2025,47.35,110.64,Heavy Fuel Oil,0,15477.7,41.28,10,553.22,686.16
TRIP05582,Tampa,Los Angeles,UPS,,Sea,9/22/2025,33.58,549.9,Heavy Fuel Oil,0,8591.43,65.72,18,2749.48,1726.57
TRIP05583,Los Angeles,Dallas,Maersk,LTL,Road,12/10/2025,45.68,174.19,Gasoline,0,16065.06,20.91,29,1045.15,1133.88
TRIP05584,New York,Dallas,FedEx,LTL,Road,1/12/2025,52.7,213.12,Diesel,0,18559.99,57.08,13,1278.75,1140.57
TRIP05585,Chicago,New York,XPO Logistics,,Sea,6/20/2025,168.78,593.89,Heavy Fuel Oil,0,13416.5,29.32,22,2969.43,1973.04
TRIP05586,Tampa,New York,FedEx,FTL,Road,11/26/2025,176.43,75.92,Gasoline,0,894.53,6.48,19,455.51,435.65
TRIP05587,Atlanta,Los Angeles,Maersk,,Sea,6/29/2025,85.16,516.16,Heavy Fuel Oil,0,14940.25,3.6,9,2580.79,1679.2
TRIP05588,New York,Chicago,FedEx,,Sea,4/21/2025,79.03,456.54,Heavy Fuel Oil,0,5664.3,22.54,7,2282.71,1324.64
TRIP05589,Chicago,Dallas,UPS,,Sea,1/27/2025,73.63,538.94,Heavy Fuel Oil,0,114.9,35.8,18,2694.68,1529.64
TRIP05590,Atlanta,Los Angeles,UPS,,Sea,5/10/2025,177.26,228.84,Heavy Fuel Oil,0,19450.89,24.07,3,1144.22,991.13
TRIP05591,Dallas,Los Angeles,UPS,,Rail,11/18/2025,126.02,51.6,Diesel,0,9991.41,50.54,12,1719.89,1179.77
TRIP05592,New York,Dallas,XPO Logistics,,Sea,11/3/2025,13.46,249.14,Heavy Fuel Oil,0,11148.54,26.07,27,1245.71,1115.83
TRIP05593,Chicago,Los Angeles,UPS,LTL,Road,10/3/2025,136,0,Electric,2532.69,18589.43,71.59,16,1688.46,1376.02
TRIP05594,Atlanta,Atlanta,DHL,FTL,Road,12/14/2025,28.86,96.04,Gasoline,0,8494.39,42.85,25,576.21,707.99
TRIP05595,Los Angeles,Los Angeles,Maersk,,Air,4/23/2025,62.77,184.27,Jet Fuel,0,9335.07,64.63,1,1842.67,1118.04
TRIP05596,Tampa,Chicago,DHL,,Rail,7/2/2025,82.27,55.29,Diesel,0,7383.69,20.27,9,1842.9,1159.12
TRIP05597,Chicago,Chicago,UPS,,Sea,12/12/2025,107.16,484.57,Heavy Fuel Oil,0,1877.46,86.09,21,2422.86,1458.98
TRIP05598,Chicago,Atlanta,UPS,,Sea,7/20/2025,127.78,126.67,Heavy Fuel Oil,0,8853.75,67.88,2,633.34,513.75
TRIP05599,Chicago,New York,FedEx,,Rail,9/18/2025,152.71,20.44,Diesel,0,18701.37,52.13,20,681.23,914.64
TRIP05600,New York,New York,Maersk,,Sea,5/16/2025,159.63,82.78,Heavy Fuel Oil,0,8808.42,45.05,21,413.9,593.12
TRIP05601,Chicago,Dallas,DHL,,Rail,11/29/2025,106.88,39.41,Diesel,0,1572.69,53.41,25,1313.77,938.34
TRIP05602,Atlanta,Dallas,UPS,,Rail,10/28/2025,81.54,20.61,Diesel,0,2977.08,33.12,28,686.89,682.99
TRIP05603,Dallas,Atlanta,Maersk,,Sea,5/10/2025,20.65,577.53,Heavy Fuel Oil,0,5556.36,58.19,9,2887.65,1644.95
TRIP05604,Tampa,Atlanta,Maersk,,Sea,8/27/2025,83.83,450.99,Heavy Fuel Oil,0,7717.65,67.86,7,2254.96,1351.83
TRIP05605,Chicago,New York,DHL,,Sea,1/13/2025,119.48,211.3,Heavy Fuel Oil,0,12189.78,70.49,7,1056.48,842.04
TRIP05606,Dallas,Atlanta,Maersk,,Air,8/4/2025,146.25,276.86,Jet Fuel,0,8972.06,49.08,18,2768.61,1743.75
TRIP05607,Chicago,Dallas,DHL,,Air,11/2/2025,16.98,159.92,Jet Fuel,0,4909.09,21.47,10,1599.22,997.79
TRIP05608,Chicago,Dallas,DHL,LTL,Road,2/8/2025,30.69,343.01,Gasoline,0,13667.72,33.69,26,2058.03,1562.37
