shipment_id,carrier_name,carrier_type,mode_of_transport,origin,destination,delivery_datetime,distance_traveled,idle_time,shipment_weight_lb,shipment_volume_cuft,fuel_consumed_gallons,electricity_kwh,invoice_amount_usd
SHP005352,C.H. Robinson,0,Rail,Atlanta,Tampa,2025-12-27 03:01:00,1694.0,3.43,36084.76,163.29,50.82,0.0,373.38
SHP005353,C.H. Robinson,0,Ocean,San Francisco,Chicago,2025-02-24 21:14:00,5995.98,18.2,1224.82,181.17,1199.2,0.0,186.0
SHP005354,FedEx,0,Rail,Miami,Boston,2025-07-02 23:38:00,231.09,7.98,5326.77,271.86,6.93,0.0,54.17
SHP005355,Old Dominion,0,Air,Tampa,Dallas,2025-02-03 15:15:00,2434.5,1.2,19659.58,304.11,243.45,0.0,1001.82
SHP005356,Old Dominion,0,Rail,Chicago,New York,2025-05-14 04:26:00,456.33,6.45,12323.79,106.3,13.69,0.0,121.41
SHP005357,XPO Logistics,0,Ocean,Tampa,Miami,2025-04-12 21:11:00,4687.17,11.03,36851.29,440.15,937.43,0.0,324.87
SHP005358,XPO Logistics,LTL,Road,New York,San Francisco,2025-09-27 19:41:00,605.85,2.32,3356.35,134.51,0.0,908.78,106.27
SHP005359,Schneider,0,Air,San Francisco,Miami,2025-08-15 23:43:00,1770.28,3.32,12774.89,95.86,177.03,0.0,698.07
SHP005360,Schneider,0,Rail,New York,Tampa,2025-03-24 14:47:00,960.77,1.48,28200.52,259.66,28.82,0.0,273.64
SHP005361,UPS,0,Ocean,Dallas,Boston,2025-09-12 06:04:00,4222.81,8.61,36234.6,46.15,844.56,0.0,307.86
SHP005362,C.H. Robinson,0,Air,Dallas,New York,2025-02-23 00:34:00,2648.52,1.82,35284.63,364.65,264.85,0.0,1367.82
SHP005363,Schneider,0,Rail,Dallas,Tampa,2025-08-10 23:49:00,366.67,6.82,27445.98,17.12,11.0,0.0,237.9
SHP005364,FedEx,0,Air,Tampa,New York,2025-05-01 17:06:00,661.0,2.72,26672.72,373.58,66.1,0.0,698.7
SHP005365,UPS,0,Rail,Miami,Chicago,2025-10-08 11:45:00,1352.39,5.62,30766.44,287.97,40.57,0.0,313.75
SHP005366,J.B. Hunt,LTL,Road,Chicago,Tampa,2025-06-05 02:45:00,349.91,5.5,329.41,183.91,58.32,0.0,45.28
SHP005367,C.H. Robinson,LTL,Road,Boston,Tampa,2025-05-15 13:04:00,888.2,2.71,394.62,33.92,0.0,1332.3,110.53
SHP005368,UPS,0,Ocean,Boston,Atlanta,2025-11-20 06:11:00,5364.78,23.23,22298.61,253.87,1072.96,0.0,272.44
SHP005369,DHL,0,Air,Boston,Miami,2025-01-06 06:42:00,1159.48,1.4,1328.91,137.2,115.95,0.0,316.45
SHP005370,XPO Logistics,FTL,Road,Dallas,Miami,2025-09-11 08:13:00,566.48,1.39,3950.25,359.15,94.41,0.0,84.82
SHP005371,Schneider,0,Air,San Francisco,New York,2025-02-23 01:26:00,2715.47,3.78,24910.95,27.33,271.55,0.0,1177.09
SHP005372,J.B. Hunt,LTL,Road,Tampa,Dallas,2025-01-01 02:00:00,901.99,0.88,6747.02,389.9,150.33,0.0,175.71
SHP005373,J.B. Hunt,LTL,Road,New York,Chicago,2025-06-20 23:29:00,884.74,5.72,7420.74,346.91,147.46,0.0,180.38
SHP005374,DHL,0,Rail,Tampa,Miami,2025-08-30 04:43:00,618.79,7.47,7591.98,452.54,18.56,0.0,91.68
SHP005375,UPS,0,Rail,Atlanta,Dallas,2025-12-21 14:08:00,700.26,1.91,33153.98,2.25,21.01,0.0,300.24
SHP005376,Old Dominion,0,Ocean,Miami,Boston,2025-02-09 22:33:00,6740.66,7.77,35446.49,346.05,1348.13,0.0,379.45
SHP005377,Schneider,0,Ocean,Boston,Dallas,2025-09-01 23:28:00,5496.37,10.04,2846.42,415.21,1099.27,0.0,179.12
SHP005378,UPS,LTL,Road,Boston,Dallas,2025-03-07 06:38:00,246.54,2.39,6063.49,241.64,41.09,0.0,90.22
SHP005379,J.B. Hunt,0,Rail,Boston,Atlanta,2025-11-22 05:02:00,517.86,1.98,5368.23,431.64,15.54,0.0,68.84
SHP005380,J.B. Hunt,0,Ocean,Dallas,Tampa,2025-05-21 11:07:00,736.7,23.49,8341.88,56.05,147.34,0.0,63.81
SHP005381,UPS,0,Air,Atlanta,Miami,2025-09-14 13:59:00,1857.82,0.78,24296.9,425.46,185.78,0.0,950.39
SHP005382,FedEx,0,Ocean,Dallas,Chicago,2025-02-28 17:35:00,859.24,19.6,16081.86,80.59,171.85,0.0,106.19
SHP005383,FedEx,0,Ocean,Miami,Boston,2025-06-09 23:43:00,1820.72,22.21,4868.93,433.52,364.14,0.0,78.97
SHP005384,Schneider,0,Rail,New York,Dallas,2025-09-06 10:32:00,1070.79,1.27,18846.81,408.91,32.12,0.0,204.31
SHP005385,XPO Logistics,0,Rail,New York,Boston,2025-10-04 20:20:00,1361.92,4.42,34471.97,61.06,40.86,0.0,343.87
SHP005386,J.B. Hunt,0,Ocean,Chicago,Tampa,2025-07-05 08:52:00,7324.56,20.62,28476.93,409.13,1464.91,0.0,362.12
SHP005387,Schneider,0,Rail,Dallas,Atlanta,2025-04-04 14:05:00,1070.1,5.73,22643.62,178.36,32.1,0.0,234.65
SHP005388,C.H. Robinson,0,Air,Tampa,San Francisco,2025-04-27 16:20:00,1835.92,1.4,17891.03,141.11,183.59,0.0,816.8
SHP005389,UPS,0,Ocean,Tampa,Chicago,2025-01-28 23:29:00,1421.66,9.08,34153.5,191.16,284.33,0.0,213.42
SHP005390,DHL,0,Air,Dallas,San Francisco,2025-10-14 21:17:00,2319.61,1.11,17264.56,58.31,231.96,0.0,925.19
SHP005391,Schneider,FTL,Road,Atlanta,Miami,2025-06-22 07:43:00,209.41,3.8,24495.53,107.47,34.9,0.0,261.71
SHP005392,C.H. Robinson,0,Air,San Francisco,Boston,2025-01-19 14:48:00,1580.94,3.52,7380.96,10.59,158.09,0.0,542.85
SHP005393,DHL,0,Ocean,Boston,Atlanta,2025-09-15 16:34:00,5389.96,3.18,39207.64,305.2,1077.99,0.0,357.74
SHP005394,Old Dominion,0,Rail,New York,Boston,2025-01-17 23:02:00,952.63,4.01,23136.29,46.22,28.58,0.0,232.72
SHP005395,Old Dominion,0,Rail,Tampa,Dallas,2025-01-12 19:19:00,1688.03,5.38,7767.15,281.73,50.64,0.0,146.54
SHP005396,Old Dominion,LTL,Road,Chicago,Dallas,2025-12-19 14:23:00,203.24,0.35,6360.59,324.59,33.87,0.0,87.99
SHP005397,C.H. Robinson,FTL,Road,New York,Tampa,2025-06-09 17:27:00,721.25,1.31,24335.48,29.2,120.21,0.0,301.05
SHP005398,DHL,0,Ocean,New York,Atlanta,2025-08-03 08:17:00,5069.29,14.19,26382.57,447.84,1013.86,0.0,283.99
SHP005399,Old Dominion,0,Ocean,Chicago,Boston,2025-05-30 09:52:00,6877.69,23.57,39061.52,386.39,1375.54,0.0,401.64
SHP005400,Old Dominion,FTL,Road,Miami,Dallas,2025-01-09 03:32:00,1149.88,5.24,29239.51,38.62,0.0,1724.82,384.39
SHP005401,Old Dominion,0,Ocean,Tampa,Chicago,2025-05-05 05:20:00,867.87,20.43,19841.41,407.49,173.57,0.0,125.24
SHP005402,DHL,FTL,Road,San Francisco,New York,2025-01-15 14:15:00,409.86,2.54,28157.38,457.75,68.31,0.0,314.36
SHP005403,Old Dominion,0,Air,Miami,Atlanta,2025-08-05 16:36:00,536.96,3.52,31824.0,158.45,53.7,0.0,770.72
SHP005404,FedEx,0,Air,Tampa,Boston,2025-04-20 20:49:00,1259.08,0.66,1121.75,239.03,125.91,0.0,337.2
SHP005405,DHL,0,Air,Dallas,Atlanta,2025-02-21 14:28:00,557.96,1.18,33947.3,285.94,55.8,0.0,818.44
SHP005406,Old Dominion,0,Air,Miami,Boston,2025-10-21 05:18:00,2010.81,1.16,33232.14,434.12,201.08,0.0,1167.35
SHP005407,UPS,FTL,Road,New York,Tampa,2025-12-15 06:03:00,651.83,5.5,33870.73,365.93,108.64,0.0,390.85
SHP005408,J.B. Hunt,0,Ocean,San Francisco,New York,2025-03-11 07:05:00,6005.57,4.32,11198.02,34.36,1201.11,0.0,236.16
SHP005409,UPS,0,Air,Miami,Boston,2025-07-10 03:32:00,323.44,1.05,35279.24,120.7,32.34,0.0,786.44
SHP005410,Old Dominion,0,Rail,Boston,Chicago,2025-11-01 02:57:00,1752.25,5.18,9871.71,249.07,52.57,0.0,166.59
SHP005411,DHL,LTL,Road,Dallas,Chicago,2025-08-24 08:12:00,301.96,5.91,8495.56,14.09,50.33,0.0,121.19
SHP005412,FedEx,0,Air,Miami,Boston,2025-12-16 15:18:00,2859.0,3.02,3754.06,335.65,285.9,0.0,789.83
SHP005413,DHL,0,Air,Dallas,San Francisco,2025-03-12 10:05:00,2046.7,1.27,30458.64,44.45,204.67,0.0,1120.85
SHP005414,UPS,0,Rail,New York,Tampa,2025-06-22 08:06:00,983.11,1.07,38765.13,376.03,29.49,0.0,359.28
SHP005415,C.H. Robinson,LTL,Road,Chicago,Tampa,2025-09-08 03:15:00,232.68,2.21,1731.54,383.54,38.78,0.0,45.24
SHP005416,DHL,0,Rail,Tampa,Boston,2025-01-17 11:55:00,294.23,6.88,37716.76,338.64,8.83,0.0,316.45
SHP005417,C.H. Robinson,0,Rail,New York,Miami,2025-06-08 08:10:00,540.74,3.52,19350.98,302.71,16.22,0.0,181.84
SHP005418,J.B. Hunt,0,Ocean,Dallas,Miami,2025-07-07 06:35:00,5514.97,14.19,14376.9,445.57,1102.99,0.0,237.33
SHP005419,C.H. Robinson,0,Rail,Atlanta,Boston,2025-08-06 03:07:00,330.23,4.26,31134.81,31.38,9.91,0.0,265.59
SHP005420,J.B. Hunt,FTL,Road,San Francisco,Chicago,2025-07-31 22:05:00,861.14,4.96,26602.84,7.46,143.52,0.0,334.92
SHP005421,DHL,0,Air,Atlanta,New York,2025-08-13 10:34:00,786.37,1.7,9730.76,481.36,78.64,0.0,391.21
SHP005422,FedEx,0,Ocean,Chicago,Miami,2025-11-25 19:23:00,5386.95,8.53,37223.05,370.56,1077.39,0.0,347.72
SHP005423,Schneider,FTL,Road,San Francisco,Tampa,2025-04-09 04:12:00,377.3,2.43,8377.44,485.57,0.0,565.95,113.96
SHP005424,XPO Logistics,0,Air,Dallas,Boston,2025-06-28 16:03:00,1696.7,3.64,14186.74,430.56,169.67,0.0,707.91
SHP005425,FedEx,0,Air,Chicago,Atlanta,2025-09-23 00:21:00,445.49,3.94,36525.36,182.24,44.55,0.0,841.88
SHP005426,UPS,0,Ocean,Atlanta,Tampa,2025-09-12 22:42:00,6310.42,18.55,36099.56,154.32,1262.08,0.0,369.81
SHP005427,DHL,0,Ocean,Dallas,Chicago,2025-05-13 09:58:00,3991.4,21.03,31253.89,197.34,798.28,0.0,276.01
SHP005428,Old Dominion,0,Air,Chicago,Dallas,2025-12-27 22:30:00,2583.46,0.66,31390.83,104.18,258.35,0.0,1273.68
SHP005429,C.H. Robinson,0,Ocean,Boston,Chicago,2025-05-27 08:36:00,2645.91,12.85,18264.51,260.76,529.18,0.0,170.7
SHP005430,FedEx,0,Air,Dallas,Tampa,2025-06-06 13:18:00,1770.89,1.66,7421.49,384.47,177.09,0.0,591.15
SHP005431,J.B. Hunt,FTL,Road,Tampa,San Francisco,2025-09-19 04:24:00,509.97,3.16,25965.52,454.91,85.0,0.0,300.45
SHP005432,Schneider,0,Ocean,Chicago,Miami,2025-12-10 14:23:00,5806.65,3.0,33623.13,494.69,1161.33,0.0,342.32
SHP005433,Schneider,0,Rail,Boston,Dallas,2025-10-31 07:50:00,955.98,7.79,22119.49,230.35,28.68,0.0,224.75
SHP005434,UPS,0,Air,Miami,Tampa,2025-10-26 03:08:00,1194.79,2.8,9577.91,53.36,119.48,0.0,490.26
SHP005435,Schneider,FTL,Road,Tampa,San Francisco,2025-07-04 08:51:00,81.32,1.93,16132.95,276.49,0.0,121.98,167.84
SHP005436,XPO Logistics,0,Rail,Miami,Tampa,2025-02-17 13:03:00,668.4,7.89,12023.93,221.05,20.05,0.0,129.61
SHP005437,DHL,0,Rail,San Francisco,Dallas,2025-01-16 14:36:00,365.24,2.82,2409.12,280.19,10.96,0.0,37.53
SHP005438,Old Dominion,0,Ocean,Chicago,Dallas,2025-12-09 03:45:00,6132.99,6.31,15032.48,9.29,1226.6,0.0,259.15
SHP005439,FedEx,0,Air,Dallas,Tampa,2025-12-18 12:49:00,2566.71,3.23,2998.53,183.07,256.67,0.0,701.65
SHP005440,XPO Logistics,0,Rail,Chicago,Dallas,2025-01-31 20:52:00,1728.46,3.74,21285.24,178.27,51.85,0.0,256.7
SHP005441,J.B. Hunt,0,Air,Dallas,Miami,2025-11-21 19:32:00,1909.55,3.92,39901.35,387.58,190.96,0.0,1275.41
SHP005442,DHL,0,Air,Chicago,San Francisco,2025-10-13 18:22:00,1391.64,2.23,14590.89,492.8,139.16,0.0,639.73
SHP005443,J.B. Hunt,0,Rail,Miami,Tampa,2025-09-13 18:58:00,1332.42,4.14,978.55,260.72,39.97,0.0,74.45
SHP005444,Schneider,0,Ocean,San Francisco,Chicago,2025-06-06 19:44:00,7879.46,13.51,7705.85,12.02,1575.89,0.0,274.91
SHP005445,Old Dominion,0,Air,Boston,Atlanta,2025-09-17 03:11:00,1257.7,3.71,39863.89,472.74,125.77,0.0,1111.7
SHP005446,DHL,0,Rail,New York,San Francisco,2025-12-30 09:43:00,1367.07,4.91,23832.1,269.96,41.01,0.0,259.01
SHP005447,DHL,0,Ocean,New York,Atlanta,2025-04-28 04:54:00,5802.87,11.22,26933.56,61.68,1160.57,0.0,308.75
SHP005448,C.H. Robinson,0,Air,Tampa,Chicago,2025-04-20 19:13:00,1017.38,3.43,36198.08,269.97,101.74,0.0,978.31
SHP005449,J.B. Hunt,0,Rail,Boston,Dallas,2025-02-22 14:26:00,250.62,7.49,28231.54,207.6,7.52,0.0,238.38
SHP005450,Schneider,FTL,Road,Tampa,Dallas,2025-07-19 10:42:00,738.14,2.72,18880.9,443.52,123.02,0.0,247.86
SHP005451,FedEx,LTL,Road,Chicago,Atlanta,2025-09-16 02:07:00,235.25,0.85,176.88,157.69,39.21,0.0,30.0
SHP005452,DHL,0,Air,Tampa,Chicago,2025-12-29 04:34:00,698.02,1.27,943.94,114.37,69.8,0.0,193.38
SHP005453,DHL,FTL,Road,San Francisco,Miami,2025-10-28 11:10:00,432.62,0.43,24512.21,284.83,72.1,0.0,279.73
SHP005454,XPO Logistics,0,Ocean,Miami,Dallas,2025-09-04 08:11:00,1227.77,15.09,39946.83,472.29,245.55,0.0,236.57
SHP005455,XPO Logistics,0,Rail,Atlanta,Miami,2025-05-16 06:58:00,204.27,6.57,14467.41,32.76,6.13,0.0,125.95
SHP005456,XPO Logistics,0,Ocean,Dallas,Miami,2025-03-10 22:28:00,2719.87,9.08,21168.15,330.88,543.97,0.0,187.44
SHP005457,FedEx,0,Ocean,Chicago,Tampa,2025-06-26 03:02:00,6117.92,7.41,13209.94,154.88,1223.58,0.0,249.59
SHP005458,DHL,0,Rail,Miami,Tampa,2025-09-08 14:48:00,780.38,8.0,31228.76,487.52,23.41,0.0,288.85
SHP005459,C.H. Robinson,FTL,Road,Dallas,Miami,2025-12-23 16:24:00,847.08,2.59,15894.9,244.8,141.18,0.0,226.72
SHP005460,Schneider,0,Air,Dallas,Boston,2025-09-12 02:23:00,1425.55,3.4,18867.58,148.51,142.56,0.0,733.74
SHP005461,FedEx,0,Ocean,Dallas,Tampa,2025-01-14 11:11:00,6311.45,20.8,17106.94,334.24,1262.29,0.0,274.88
SHP005462,Schneider,0,Rail,New York,Atlanta,2025-08-21 07:01:00,294.09,4.71,2276.75,15.57,8.82,0.0,32.92
SHP005463,DHL,FTL,Road,Dallas,Boston,2025-08-19 07:06:00,754.86,1.99,29830.22,448.15,125.81,0.0,358.69
SHP005464,Schneider,0,Ocean,Dallas,Chicago,2025-02-13 23:19:00,1545.43,17.94,20823.54,56.95,309.09,0.0,150.48
SHP005465,FedEx,LTL,Road,Boston,Atlanta,2025-07-11 19:40:00,799.33,3.75,5229.07,463.31,133.22,0.0,148.21
SHP005466,FedEx,0,Rail,Miami,San Francisco,2025-01-10 00:38:00,1033.73,7.93,20614.54,58.81,31.01,0.0,216.6
SHP005467,Old Dominion,0,Ocean,Chicago,New York,2025-01-15 17:41:00,4028.53,6.01,24086.77,346.87,805.71,0.0,241.29
SHP005468,XPO Logistics,LTL,Road,New York,Atlanta,2025-05-23 11:11:00,588.7,0.81,4766.12,41.65,98.12,0.0,118.31
SHP005469,XPO Logistics,0,Air,Miami,Boston,2025-01-20 04:15:00,2141.74,3.27,38514.02,75.25,214.17,0.0,1305.72
SHP005470,FedEx,FTL,Road,Boston,Chicago,2025-07-04 14:50:00,662.28,3.51,36937.82,314.01,0.0,993.42,422.36
SHP005471,FedEx,0,Rail,Chicago,New York,2025-01-08 17:33:00,432.82,4.05,26363.12,350.44,12.98,0.0,232.55
SHP005472,Schneider,0,Ocean,Tampa,Atlanta,2025-05-25 02:29:00,6973.05,5.97,38085.91,30.51,1394.61,0.0,399.62
SHP005473,C.H. Robinson,LTL,Road,San Francisco,Tampa,2025-01-13 01:28:00,1181.33,5.18,6653.69,367.76,196.89,0.0,208.3
SHP005474,Schneider,0,Ocean,Atlanta,San Francisco,2025-12-25 15:20:00,1045.19,2.91,4519.75,44.59,209.04,0.0,53.95
SHP005475,UPS,0,Air,Tampa,Atlanta,2025-06-23 18:48:00,1777.93,1.25,34478.12,223.43,177.79,0.0,1134.04
SHP005476,Old Dominion,0,Air,Atlanta,Tampa,2025-06-01 19:53:00,2177.88,2.79,13134.2,122.34,217.79,0.0,807.15
SHP005477,C.H. Robinson,0,Rail,Dallas,San Francisco,2025-07-31 19:18:00,747.93,6.58,23657.94,127.52,22.44,0.0,226.66
SHP005478,UPS,0,Rail,Boston,New York,2025-09-14 13:21:00,1508.55,1.38,28117.74,220.11,45.26,0.0,300.37
SHP005479,J.B. Hunt,FTL,Road,Chicago,Tampa,2025-04-26 20:35:00,890.98,5.58,30126.35,221.54,148.5,0.0,372.54
SHP005480,C.H. Robinson,0,Air,Tampa,Miami,2025-12-19 08:58:00,707.63,3.32,18697.87,38.58,70.76,0.0,550.86
SHP005481,XPO Logistics,0,Rail,New York,San Francisco,2025-07-17 08:42:00,1350.49,3.04,2431.09,451.47,40.51,0.0,86.97
SHP005482,C.H. Robinson,0,Air,Dallas,Boston,2025-10-21 09:06:00,1604.37,1.48,28797.27,443.07,160.44,0.0,977.04
SHP005483,C.H. Robinson,0,Ocean,Boston,Chicago,2025-01-18 14:35:00,502.3,17.13,30796.96,105.75,100.46,0.0,169.05
SHP005484,UPS,0,Air,Atlanta,Dallas,2025-05-19 19:04:00,1621.98,0.81,29996.62,423.88,162.2,0.0,1005.43
SHP005485,Old Dominion,FTL,Road,Miami,Dallas,2025-08-08 09:05:00,174.41,4.94,30977.02,174.11,29.07,0.0,323.72
SHP005486,Old Dominion,0,Rail,Boston,San Francisco,2025-11-09 10:13:00,1304.46,1.0,37306.01,275.64,39.13,0.0,363.67
SHP005487,XPO Logistics,0,Ocean,Tampa,New York,2025-03-23 08:36:00,5152.54,16.62,22674.08,428.53,1030.51,0.0,267.95
SHP005488,J.B. Hunt,FTL,Road,San Francisco,Chicago,2025-11-02 16:09:00,751.16,5.47,23502.1,86.39,125.19,0.0,295.11
SHP005489,FedEx,0,Rail,Boston,San Francisco,2025-01-08 08:28:00,1661.7,5.77,28119.94,492.76,49.85,0.0,308.04
SHP005490,C.H. Robinson,0,Air,Tampa,San Francisco,2025-11-18 18:12:00,503.03,2.0,9944.27,315.58,50.3,0.0,324.64
SHP005491,C.H. Robinson,0,Air,New York,Boston,2025-09-18 14:23:00,2478.39,3.88,18456.55,393.32,247.84,0.0,988.73
SHP005492,FedEx,0,Rail,Miami,Atlanta,2025-10-29 04:48:00,1667.28,5.78,10087.94,304.32,50.02,0.0,164.07
SHP005493,Old Dominion,0,Rail,Chicago,San Francisco,2025-04-17 10:49:00,1751.92,7.91,25873.21,443.61,52.56,0.0,294.58
SHP005494,XPO Logistics,LTL,Road,Atlanta,Dallas,2025-04-05 02:09:00,280.4,1.66,9535.94,68.48,46.73,0.0,129.01
SHP005495,UPS,LTL,Road,Atlanta,Dallas,2025-10-22 11:50:00,269.77,2.67,5957.41,302.3,44.96,0.0,91.95
SHP005496,Schneider,0,Air,Dallas,New York,2025-12-28 09:11:00,1088.34,3.72,36646.45,196.64,108.83,0.0,1005.01
SHP005497,FedEx,0,Ocean,Miami,Tampa,2025-01-04 18:34:00,3757.19,17.45,26688.34,191.77,751.44,0.0,246.16
SHP005498,FedEx,0,Air,Boston,Miami,2025-10-03 06:26:00,1418.46,1.72,9797.71,229.61,141.85,0.0,550.57
SHP005499,XPO Logistics,0,Rail,Tampa,Chicago,2025-05-18 02:52:00,1298.29,6.19,31265.51,187.99,38.95,0.0,315.04
SHP005500,Schneider,0,Ocean,Atlanta,Miami,2025-04-07 04:37:00,6234.77,2.14,19343.47,397.16,1246.95,0.0,283.76
SHP005501,Old Dominion,0,Ocean,San Francisco,Atlanta,2025-12-14 19:54:00,5225.34,12.43,25963.36,453.57,1045.07,0.0,286.58
SHP005502,FedEx,0,Ocean,Tampa,Miami,2025-09-13 01:27:00,4747.86,19.6,39239.34,353.08,949.57,0.0,338.63
SHP005503,Old Dominion,FTL,Road,San Francisco,Dallas,2025-05-23 07:15:00,709.32,0.47,15291.88,283.16,0.0,1063.98,209.66
SHP005504,J.B. Hunt,LTL,Road,San Francisco,Miami,2025-12-05 15:19:00,966.79,2.77,9606.57,136.63,161.13,0.0,212.08
SHP005505,C.H. Robinson,0,Rail,Miami,San Francisco,2025-08-13 02:42:00,1391.31,3.93,19696.55,401.45,41.74,0.0,227.14
SHP005506,Schneider,0,Rail,Boston,Dallas,2025-04-06 02:58:00,673.94,1.68,21050.1,264.87,20.22,0.0,202.1
SHP005507,Schneider,0,Ocean,Boston,Miami,2025-06-04 00:47:00,6478.76,23.3,2684.38,296.25,1295.75,0.0,207.78
SHP005508,UPS,0,Air,Atlanta,Boston,2025-09-14 13:27:00,2139.45,3.95,37732.31,356.51,213.94,0.0,1289.51
SHP005509,J.B. Hunt,0,Rail,San Francisco,Boston,2025-10-04 23:31:00,1034.86,2.13,15674.97,292.98,31.05,0.0,177.14
SHP005510,J.B. Hunt,FTL,Road,Chicago,San Francisco,2025-04-30 20:04:00,883.98,3.9,28707.85,215.15,147.33,0.0,357.8
SHP005511,DHL,FTL,Road,Chicago,San Francisco,2025-05-13 21:36:00,886.77,1.08,6922.16,82.25,147.79,0.0,140.16
SHP005512,DHL,LTL,Road,Chicago,New York,2025-10-23 18:53:00,1074.49,0.69,8044.86,117.55,179.08,0.0,209.39
SHP005513,DHL,FTL,Road,Tampa,New York,2025-03-04 06:55:00,588.69,5.52,23644.52,105.85,98.12,0.0,283.54
SHP005514,Old Dominion,FTL,Road,San Francisco,Atlanta,2025-06-29 13:29:00,376.7,5.54,17372.19,293.91,62.78,0.0,203.86
SHP005515,C.H. Robinson,FTL,Road,San Francisco,Tampa,2025-08-26 20:44:00,578.92,2.43,9319.53,343.41,96.49,0.0,139.51
SHP005516,XPO Logistics,0,Ocean,Tampa,Dallas,2025-06-11 13:35:00,5886.82,8.05,31665.93,427.41,1177.36,0.0,334.93
SHP005517,C.H. Robinson,LTL,Road,Miami,Atlanta,2025-06-08 11:28:00,1108.78,1.18,3143.65,430.32,184.8,0.0,164.49
SHP005518,Old Dominion,0,Ocean,Boston,Miami,2025-07-24 11:52:00,1989.05,2.08,34897.68,163.9,397.81,0.0,234.16
SHP005519,FedEx,0,Ocean,Miami,Dallas,2025-05-09 15:25:00,3608.73,11.82,34006.85,169.61,721.75,0.0,278.3
SHP005520,Schneider,0,Air,Chicago,Tampa,2025-09-14 21:47:00,2709.16,2.66,21327.83,163.48,270.92,0.0,1103.85
SHP005521,DHL,0,Rail,Miami,Chicago,2025-06-18 10:59:00,589.94,5.37,18152.32,455.35,17.7,0.0,174.72
SHP005522,Old Dominion,FTL,Road,Atlanta,Tampa,2025-11-16 17:33:00,615.38,3.19,16960.57,394.84,102.56,0.0,218.84
SHP005523,J.B. Hunt,0,Rail,Boston,New York,2025-08-28 11:19:00,879.74,2.89,34550.22,298.82,26.39,0.0,320.39
SHP005524,Schneider,0,Rail,Chicago,Tampa,2025-08-09 02:43:00,1146.42,5.28,28894.17,157.22,34.39,0.0,288.47
SHP005525,C.H. Robinson,FTL,Road,Chicago,Atlanta,2025-08-28 21:14:00,88.92,4.91,5591.75,361.19,14.82,0.0,63.03
SHP005526,J.B. Hunt,0,Air,Tampa,New York,2025-07-14 15:08:00,522.25,1.81,2989.53,261.58,52.23,0.0,190.35
SHP005527,DHL,0,Ocean,Miami,New York,2025-10-27 01:15:00,5398.52,5.77,15179.29,465.19,1079.7,0.0,237.85
SHP005528,XPO Logistics,FTL,Road,Dallas,Tampa,2025-10-06 22:12:00,558.75,4.86,37123.8,487.2,0.0,838.12,415.94
SHP005529,J.B. Hunt,0,Rail,Tampa,New York,2025-02-25 03:51:00,1637.32,3.22,38521.63,406.39,49.12,0.0,390.04
SHP005530,Old Dominion,FTL,Road,Atlanta,Chicago,2025-06-15 10:33:00,1012.75,0.34,38192.44,389.27,168.79,0.0,462.94
SHP005531,DHL,0,Air,Atlanta,New York,2025-12-23 09:22:00,2373.51,0.79,9686.46,481.17,237.35,0.0,787.11
SHP005532,C.H. Robinson,0,Ocean,New York,Dallas,2025-02-08 08:12:00,4255.08,10.75,33677.66,44.58,851.02,0.0,296.04
SHP005533,XPO Logistics,0,Ocean,San Francisco,Chicago,2025-08-21 22:33:00,3627.07,10.27,14319.13,154.54,725.41,0.0,180.41
SHP005534,Old Dominion,0,Air,New York,San Francisco,2025-10-20 17:12:00,867.2,1.11,25796.04,459.78,86.72,0.0,732.72
SHP005535,XPO Logistics,LTL,Road,Atlanta,Chicago,2025-08-06 19:27:00,635.18,1.96,1717.73,415.24,105.86,0.0,93.4
SHP005536,J.B. Hunt,0,Rail,Atlanta,Miami,2025-10-03 13:42:00,1754.39,3.44,11992.54,301.14,52.63,0.0,183.66
SHP005537,UPS,FTL,Road,Chicago,Dallas,2025-07-18 01:44:00,941.63,2.87,25387.89,358.56,156.94,0.0,329.21
SHP005538,Old Dominion,FTL,Road,Chicago,Dallas,2025-11-05 09:40:00,1154.68,1.2,39896.61,196.69,192.45,0.0,491.34
SHP005539,J.B. Hunt,0,Ocean,Chicago,Atlanta,2025-04-11 12:51:00,5924.0,14.59,19723.41,349.34,1184.8,0.0,276.34
SHP005540,Old Dominion,0,Rail,Miami,San Francisco,2025-07-05 03:31:00,833.21,1.88,19811.29,261.44,25.0,0.0,200.15
SHP005541,FedEx,0,Rail,Miami,Dallas,2025-10-17 23:53:00,523.04,7.55,9485.29,205.2,15.69,0.0,102.03
SHP005542,FedEx,LTL,Road,Chicago,Miami,2025-09-11 02:38:00,228.17,3.33,3180.23,245.15,38.03,0.0,59.18
SHP005543,Old Dominion,0,Air,Chicago,Boston,2025-01-05 06:34:00,906.47,0.69,31279.45,320.9,90.65,0.0,852.21
SHP005544,UPS,0,Rail,New York,Chicago,2025-03-05 11:40:00,745.18,1.33,34690.21,85.73,22.36,0.0,314.78
SHP005545,J.B. Hunt,FTL,Road,Atlanta,Miami,2025-03-29 09:52:00,1120.35,3.0,13945.28,371.14,186.72,0.0,229.08
SHP005546,Schneider,0,Ocean,Chicago,New York,2025-01-19 03:25:00,7076.3,10.16,16590.08,217.15,1415.26,0.0,295.24
